time,脱硫塔出口氧量,脱硫塔出口SO2
2019-07-15 01:49:00,20.8913,2.6374
2019-07-15 01:50:00,20.8913,2.6374
2019-07-15 01:51:00,20.8913,2.6374
2019-07-15 01:52:00,20.8913,2.6374
2019-07-15 01:53:00,20.8913,2.6374
2019-07-15 01:54:00,20.8913,2.6374
2019-07-15 01:55:00,20.8913,2.6374
2019-07-15 01:56:00,20.8913,2.6374
2019-07-15 01:57:00,20.8913,2.6374
2019-07-15 01:58:00,20.8913,2.6374
2019-07-15 01:59:00,20.8913,2.6374
2019-07-15 02:00:00,20.8913,2.6374
2019-07-15 02:01:00,20.8913,2.6374
2019-07-15 02:02:00,20.8913,2.6374
2019-07-15 02:03:00,20.8913,2.6374
2019-07-15 02:04:00,20.8913,2.6374
2019-07-15 02:05:00,20.8913,2.6374
2019-07-15 02:06:00,20.8913,2.6374
2019-07-15 02:07:00,20.8913,2.6374
2019-07-15 02:08:00,20.8913,2.6374
2019-07-15 02:09:00,20.8913,2.6374
2019-07-15 02:10:00,20.8913,2.6374
2019-07-15 02:11:00,20.8913,2.6374
2019-07-15 02:12:00,20.8913,2.6374
2019-07-15 02:13:00,20.8913,2.6374
2019-07-15 02:14:00,20.8913,2.6374
2019-07-15 02:15:00,20.8913,2.6374
2019-07-15 02:16:00,20.8913,2.6374
2019-07-15 02:17:00,20.8913,2.6374
2019-07-15 02:18:00,20.8913,2.6374
2019-07-15 02:19:00,20.8913,2.6374
2019-07-15 02:20:00,20.8913,2.6374
2019-07-15 02:21:00,20.8913,2.6374
2019-07-15 02:22:00,20.8913,2.6374
2019-07-15 02:23:00,20.8913,2.6374
2019-07-15 02:24:00,20.8913,2.6374
2019-07-15 02:25:00,20.8913,2.6374
2019-07-15 02:26:00,20.8913,2.6374
2019-07-15 02:27:00,20.8913,2.6374
2019-07-15 02:28:00,20.8913,2.6374
2019-07-15 02:29:00,20.8913,2.6374
2019-07-15 02:30:00,20.8913,2.6374
2019-07-15 02:31:00,20.8913,2.6374
2019-07-15 02:32:00,20.8913,2.6374
2019-07-15 02:33:00,20.8913,2.6374
2019-07-15 02:34:00,20.8913,2.6374
2019-07-15 02:35:00,20.8913,2.6374
2019-07-15 02:36:00,20.8913,2.6374
2019-07-15 02:37:00,20.8913,2.6374
2019-07-15 02:38:00,20.8913,2.6374
2019-07-15 02:39:00,20.8913,2.6374
2019-07-15 02:40:00,20.8913,2.6374
2019-07-15 02:41:00,20.8913,2.6374
2019-07-15 02:42:00,20.8913,2.6374
2019-07-15 02:43:00,20.8913,2.6374
2019-07-15 02:44:00,20.8913,2.6374
2019-07-15 02:45:00,20.8913,2.6374
2019-07-15 02:46:00,20.8913,2.6374
2019-07-15 02:47:00,20.8913,2.6374
2019-07-15 02:48:00,20.8913,2.6374
2019-07-15 02:49:00,20.8913,2.6374
2019-07-15 02:50:00,20.8913,2.6374
2019-07-15 02:51:00,20.8913,2.6374
2019-07-15 02:52:00,20.8913,2.6374
2019-07-15 02:53:00,20.8913,2.6374
2019-07-15 02:54:00,20.8913,2.6374
2019-07-15 02:55:00,20.8913,2.6374
2019-07-15 02:56:00,20.8913,2.6374
2019-07-15 02:57:00,20.8913,2.6374
2019-07-15 02:58:00,20.8913,2.6374
2019-07-15 02:59:00,20.8913,2.6374
2019-07-15 03:00:00,20.8913,2.6374
2019-07-15 03:01:00,20.8913,2.6374
2019-07-15 03:02:00,20.8913,2.6374
2019-07-15 03:03:00,20.8913,2.6374
2019-07-15 03:04:00,20.8913,2.6374
2019-07-15 03:05:00,20.8913,2.6374
2019-07-15 03:06:00,20.8913,2.6374
2019-07-15 03:07:00,20.8913,2.6374
2019-07-15 03:08:00,20.8913,2.6374
2019-07-15 03:09:00,20.8913,2.6374
2019-07-15 03:10:00,20.8913,2.6374
2019-07-15 03:11:00,20.8913,2.6374
2019-07-15 03:12:00,20.8913,2.6374
2019-07-15 03:13:00,20.8913,2.6374
2019-07-15 03:14:00,20.8913,2.6374
2019-07-15 03:15:00,20.8913,2.6374
2019-07-15 03:16:00,20.8913,2.6374
2019-07-15 03:17:00,20.8913,2.6374
2019-07-15 03:18:00,20.8913,2.6374
2019-07-15 03:19:00,20.8913,2.6374
2019-07-15 03:20:00,20.8913,2.6374
2019-07-15 03:21:00,20.8913,2.6374
2019-07-15 03:22:00,20.8913,2.6374
2019-07-15 03:23:00,20.8913,2.6374
2019-07-15 03:24:00,20.8913,2.6374
2019-07-15 03:25:00,20.8913,2.6374
2019-07-15 03:26:00,20.8913,2.6374
2019-07-15 03:27:00,20.8913,2.6374
2019-07-15 03:28:00,20.8913,2.6374
2019-07-15 03:29:00,20.8913,2.6374
2019-07-15 03:30:00,20.8913,2.6374
2019-07-15 03:31:00,20.8913,2.6374
2019-07-15 03:32:00,20.8913,2.6374
2019-07-15 03:33:00,20.8913,2.6374
2019-07-15 03:34:00,20.8913,2.6374
2019-07-15 03:35:00,20.8913,2.6374
2019-07-15 03:36:00,20.8913,2.6374
2019-07-15 03:37:00,20.8913,2.6374
2019-07-15 03:38:00,20.8913,2.6374
2019-07-15 03:39:00,20.8913,2.6374
2019-07-15 03:40:00,20.8913,2.6374
2019-07-15 03:41:00,20.8913,2.6374
2019-07-15 03:42:00,20.8913,2.6374
2019-07-15 03:43:00,20.8913,2.6374
2019-07-15 03:44:00,20.8913,2.6374
2019-07-15 03:45:00,20.8913,2.6374
2019-07-15 03:46:00,20.8913,2.6374
2019-07-15 03:47:00,20.8913,2.6374
2019-07-15 03:48:00,20.8913,2.6374
2019-07-15 03:49:00,20.8913,2.6374
2019-07-15 03:50:00,20.8913,2.6374
2019-07-15 03:51:00,20.8913,2.6374
2019-07-15 03:52:00,20.8913,2.6374
2019-07-15 03:53:00,20.8913,2.6374
2019-07-15 03:54:00,20.8913,2.6374
2019-07-15 03:55:00,20.8913,2.6374
2019-07-15 03:56:00,20.8913,2.6374
2019-07-15 03:57:00,20.8913,2.6374
2019-07-15 03:58:00,20.8913,2.6374
2019-07-15 03:59:00,20.8913,2.6374
2019-07-15 04:00:00,20.8913,2.6374
2019-07-15 04:01:00,20.8913,2.6374
2019-07-15 04:02:00,20.8913,2.6374
2019-07-15 04:03:00,20.8913,2.6374
2019-07-15 04:04:00,20.8913,2.6374
2019-07-15 04:05:00,20.8913,2.6374
2019-07-15 04:06:00,20.8913,2.6374
2019-07-15 04:07:00,20.8913,2.6374
2019-07-15 04:08:00,20.8913,2.6374
2019-07-15 04:09:00,20.8913,2.6374
2019-07-15 04:10:00,20.8913,2.6374
2019-07-15 04:11:00,20.8913,2.6374
2019-07-15 04:12:00,20.8913,2.6374
2019-07-15 04:13:00,20.8913,2.6374
2019-07-15 04:14:00,20.8913,2.6374
2019-07-15 04:15:00,20.8913,2.6374
2019-07-15 04:16:00,20.8913,2.6374
2019-07-15 04:17:00,20.8913,2.6374
2019-07-15 04:18:00,20.8913,2.6374
2019-07-15 04:19:00,20.8913,2.6374
2019-07-15 04:20:00,20.8913,2.6374
2019-07-15 04:21:00,20.8913,2.6374
2019-07-15 04:22:00,20.8913,2.6374
2019-07-15 04:23:00,20.8913,2.6374
2019-07-15 04:24:00,20.8913,2.6374
2019-07-15 04:25:00,20.8913,2.6374
2019-07-15 04:26:00,20.8913,2.6374
2019-07-15 04:27:00,20.8913,2.6374
2019-07-15 04:28:00,20.8913,2.6374
2019-07-15 04:29:00,20.8913,2.6374
2019-07-15 04:30:00,20.8913,2.6374
2019-07-15 04:31:00,20.8913,2.6374
2019-07-15 04:32:00,20.8913,2.6374
2019-07-15 04:33:00,20.8913,2.6374
2019-07-15 04:34:00,20.8913,2.6374
2019-07-15 04:35:00,20.8913,2.6374
2019-07-15 04:36:00,20.8913,2.6374
2019-07-15 04:37:00,20.8913,2.6374
2019-07-15 04:38:00,20.8913,2.6374
2019-07-15 04:39:00,20.8913,2.6374
2019-07-15 04:40:00,20.8913,2.6374
2019-07-15 04:41:00,20.8913,2.6374
2019-07-15 04:42:00,20.8913,2.6374
2019-07-15 04:43:00,20.8913,2.6374
2019-07-15 04:44:00,20.8913,2.6374
2019-07-15 04:45:00,20.8913,2.6374
2019-07-15 04:46:00,20.8913,2.6374
2019-07-15 04:47:00,20.8913,2.6374
2019-07-15 04:48:00,20.8913,2.6374
2019-07-15 04:49:00,20.8913,2.6374
2019-07-15 04:50:00,20.8913,2.6374
2019-07-15 04:51:00,20.8913,2.6374
2019-07-15 04:52:00,20.8913,2.6374
2019-07-15 04:53:00,20.8913,2.6374
2019-07-15 04:54:00,20.8913,2.6374
2019-07-15 04:55:00,20.8913,2.6374
2019-07-15 04:56:00,20.8913,2.6374
2019-07-15 04:57:00,20.8913,2.6374
2019-07-15 04:58:00,20.8913,2.6374
2019-07-15 04:59:00,20.8913,2.6374
2019-07-15 05:00:00,20.8913,2.6374
2019-07-15 05:01:00,20.8913,2.6374
2019-07-15 05:02:00,20.8913,2.6374
2019-07-15 05:03:00,20.8913,2.6374
2019-07-15 05:04:00,20.8913,2.6374
2019-07-15 05:05:00,20.8913,2.6374
2019-07-15 05:06:00,20.8913,2.6374
2019-07-15 05:07:00,20.8913,2.6374
2019-07-15 05:08:00,20.8913,2.6374
2019-07-15 05:09:00,20.8913,2.6374
2019-07-15 05:10:00,20.8913,2.6374
2019-07-15 05:11:00,20.8913,2.6374
2019-07-15 05:12:00,20.8913,2.6374
2019-07-15 05:13:00,20.8913,2.6374
2019-07-15 05:14:00,20.8913,2.6374
2019-07-15 05:15:00,20.8913,2.6374
2019-07-15 05:16:00,20.8913,2.6374
2019-07-15 05:17:00,20.8913,2.6374
2019-07-15 05:18:00,20.8913,2.6374
2019-07-15 05:19:00,20.8913,2.6374
2019-07-15 05:20:00,20.8913,2.6374
2019-07-15 05:21:00,20.8913,2.6374
2019-07-15 05:22:00,20.8913,2.6374
2019-07-15 05:23:00,20.8913,2.6374
2019-07-15 05:24:00,20.8913,2.6374
2019-07-15 05:25:00,20.8913,2.6374
2019-07-15 05:26:00,20.8913,2.6374
2019-07-15 05:27:00,20.8913,2.6374
2019-07-15 05:28:00,20.8913,2.6374
2019-07-15 05:29:00,20.8913,2.6374
2019-07-15 05:30:00,20.8913,2.6374
2019-07-15 05:31:00,20.8913,2.6374
2019-07-15 05:32:00,20.8913,2.6374
2019-07-15 05:33:00,20.8913,2.6374
2019-07-15 05:34:00,20.8913,2.6374
2019-07-15 05:35:00,20.8913,2.6374
2019-07-15 05:36:00,20.8913,2.6374
2019-07-15 05:37:00,20.8913,2.6374
2019-07-15 05:38:00,20.8913,2.6374
2019-07-15 05:39:00,20.8913,2.6374
2019-07-15 05:40:00,20.8913,2.6374
2019-07-15 05:41:00,20.8913,2.6374
2019-07-15 05:42:00,20.8913,2.6374
2019-07-15 05:43:00,20.8913,2.6374
2019-07-15 05:44:00,20.8913,2.6374
2019-07-15 05:45:00,20.8913,2.6374
2019-07-15 05:46:00,20.8913,2.6374
2019-07-15 05:47:00,20.8913,2.6374
2019-07-15 05:48:00,20.8913,2.6374
2019-07-15 05:49:00,20.8913,2.6374
2019-07-15 05:50:00,20.8913,2.6374
2019-07-15 05:51:00,20.8913,2.6374
2019-07-15 05:52:00,20.8913,2.6374
2019-07-15 05:53:00,20.8913,2.6374
2019-07-15 05:54:00,20.8913,2.6374
2019-07-15 05:55:00,20.8913,2.6374
2019-07-15 05:56:00,20.8913,2.6374
2019-07-15 05:57:00,20.8913,2.6374
2019-07-15 05:58:00,20.8913,2.6374
2019-07-15 05:59:00,20.8913,2.6374
2019-07-15 06:00:00,20.8913,2.6374
2019-07-15 06:01:00,20.8913,2.6374
2019-07-15 06:02:00,20.8913,2.6374
2019-07-15 06:03:00,20.8913,2.6374
2019-07-15 06:04:00,20.8913,2.6374
2019-07-15 06:05:00,20.8913,2.6374
2019-07-15 06:06:00,20.8913,2.6374
2019-07-15 06:07:00,20.8913,2.6374
2019-07-15 06:08:00,20.8913,2.6374
2019-07-15 06:09:00,20.8913,2.6374
2019-07-15 06:10:00,20.8913,2.6374
2019-07-15 06:11:00,20.8913,2.6374
2019-07-15 06:12:00,20.8913,2.6374
2019-07-15 06:13:00,20.8913,2.6374
2019-07-15 06:14:00,20.8913,2.6374
2019-07-15 06:15:00,20.8913,2.6374
2019-07-15 06:16:00,20.8913,2.6374
2019-07-15 06:17:00,20.8913,2.6374
2019-07-15 06:18:00,20.8913,2.6374
2019-07-15 06:19:00,20.8913,2.6374
2019-07-15 06:20:00,20.8913,2.6374
2019-07-15 06:21:00,20.8913,2.6374
2019-07-15 06:22:00,20.8913,2.6374
2019-07-15 06:23:00,20.8913,2.6374
2019-07-15 06:24:00,20.8913,2.6374
2019-07-15 06:25:00,20.8913,2.6374
2019-07-15 06:26:00,20.8913,2.6374
2019-07-15 06:27:00,20.8913,2.6374
2019-07-15 06:28:00,20.8913,2.6374
2019-07-15 06:29:00,20.8913,2.6374
2019-07-15 06:30:00,20.8913,2.6374
2019-07-15 06:31:00,20.8913,2.6374
2019-07-15 06:32:00,20.8913,2.6374
2019-07-15 06:33:00,20.8913,2.6374
2019-07-15 06:34:00,20.8913,2.6374
2019-07-15 06:35:00,20.8913,2.6374
2019-07-15 06:36:00,20.8913,2.6374
2019-07-15 06:37:00,20.8913,2.6374
2019-07-15 06:38:00,20.8913,2.6374
2019-07-15 06:39:00,20.8913,2.6374
2019-07-15 06:40:00,20.8913,2.6374
2019-07-15 06:41:00,20.8913,2.6374
2019-07-15 06:42:00,20.8913,2.6374
2019-07-15 06:43:00,20.8913,2.6374
2019-07-15 06:44:00,20.8913,2.6374
2019-07-15 06:45:00,20.8913,2.6374
2019-07-15 06:46:00,20.8913,2.6374
2019-07-15 06:47:00,20.8913,2.6374
2019-07-15 06:48:00,20.8913,2.6374
2019-07-15 06:49:00,20.8913,2.6374
2019-07-15 06:50:00,20.8913,2.6374
2019-07-15 06:51:00,20.8913,2.6374
2019-07-15 06:52:00,20.8913,2.6374
2019-07-15 06:53:00,20.8913,2.6374
2019-07-15 06:54:00,20.8913,2.6374
2019-07-15 06:55:00,20.8913,2.6374
2019-07-15 06:56:00,20.8913,2.6374
2019-07-15 06:57:00,20.8913,2.6374
2019-07-15 06:58:00,20.8913,2.6374
2019-07-15 06:59:00,20.8913,2.6374
2019-07-15 07:00:00,20.8913,2.6374
2019-07-15 07:01:00,20.8913,2.6374
2019-07-15 07:02:00,20.8913,2.6374
2019-07-15 07:03:00,20.8913,2.6374
2019-07-15 07:04:00,20.8913,2.6374
2019-07-15 07:05:00,20.8913,2.6374
2019-07-15 07:06:00,20.8913,2.6374
2019-07-15 07:07:00,20.8913,2.6374
2019-07-15 07:08:00,20.8913,2.6374
2019-07-15 07:09:00,20.8913,2.6374
2019-07-15 07:10:00,20.8913,2.6374
2019-07-15 07:11:00,20.8913,2.6374
2019-07-15 07:12:00,20.8913,2.6374
2019-07-15 07:13:00,20.8913,2.6374
2019-07-15 07:14:00,20.8913,2.6374
2019-07-15 07:15:00,20.8913,2.6374
2019-07-15 07:16:00,20.8913,2.6374
2019-07-15 07:17:00,20.8913,2.6374
2019-07-15 07:18:00,20.8913,2.6374
2019-07-15 07:19:00,20.8913,2.6374
2019-07-15 07:20:00,20.8913,2.6374
2019-07-15 07:21:00,20.8913,2.6374
2019-07-15 07:22:00,20.8913,2.6374
2019-07-15 07:23:00,20.8913,2.6374
2019-07-15 07:24:00,20.8913,2.6374
2019-07-15 07:25:00,20.8913,2.6374
2019-07-15 07:26:00,20.8913,2.6374
2019-07-15 07:27:00,20.8913,2.6374
2019-07-15 07:28:00,20.8913,2.6374
2019-07-15 07:29:00,20.8913,2.6374
2019-07-15 07:30:00,20.8913,2.6374
2019-07-15 07:31:00,20.8913,2.6374
2019-07-15 07:32:00,20.8913,2.6374
2019-07-15 07:33:00,20.8913,2.6374
2019-07-15 07:34:00,20.8913,2.6374
2019-07-15 07:35:00,20.8913,2.6374
2019-07-15 07:36:00,20.8913,2.6374
2019-07-15 07:37:00,20.8913,2.6374
2019-07-15 07:38:00,20.8913,2.6374
2019-07-15 07:39:00,20.8913,2.6374
2019-07-15 07:40:00,20.8913,2.6374
2019-07-15 07:41:00,20.8913,2.6374
2019-07-15 07:42:00,20.8913,2.6374
2019-07-15 07:43:00,20.8913,2.6374
2019-07-15 07:44:00,20.8913,2.6374
2019-07-15 07:45:00,20.8913,2.6374
2019-07-15 07:46:00,20.8913,2.6374
2019-07-15 07:47:00,20.8913,2.6374
2019-07-15 07:48:00,20.8913,2.6374
2019-07-15 07:49:00,20.8913,2.6374
2019-07-15 07:50:00,20.8913,2.6374
2019-07-15 07:51:00,20.8913,2.6374
2019-07-15 07:52:00,20.8913,2.6374
2019-07-15 07:53:00,20.8913,2.6374
2019-07-15 07:54:00,20.8913,2.6374
2019-07-15 07:55:00,20.8913,2.6374
2019-07-15 07:56:00,20.8913,2.6374
2019-07-15 07:57:00,20.8913,2.6374
2019-07-15 07:58:00,20.8913,2.6374
2019-07-15 07:59:00,20.8913,2.6374
2019-07-15 08:00:00,20.8913,2.6374
2019-07-15 08:01:00,20.8913,2.6374
2019-07-15 08:02:00,20.8913,2.6374
2019-07-15 08:03:00,20.8913,2.6374
2019-07-15 08:04:00,20.8913,2.6374
2019-07-15 08:05:00,20.8913,2.6374
2019-07-15 08:06:00,20.8913,2.6374
2019-07-15 08:07:00,20.8913,2.6374
2019-07-15 08:08:00,20.8913,2.6374
2019-07-15 08:09:00,20.8913,2.6374
2019-07-15 08:10:00,20.8913,2.6374
2019-07-15 08:11:00,20.8913,2.6374
2019-07-15 08:12:00,20.8913,2.6374
2019-07-15 08:13:00,20.8913,2.6374
2019-07-15 08:14:00,20.8913,2.6374
2019-07-15 08:15:00,20.8913,2.6374
2019-07-15 08:16:00,20.8913,2.6374
2019-07-15 08:17:00,20.8913,2.6374
2019-07-15 08:18:00,20.8913,2.6374
2019-07-15 08:19:00,20.8913,2.6374
2019-07-15 08:20:00,20.8913,2.6374
2019-07-15 08:21:00,20.8913,2.6374
2019-07-15 08:22:00,20.8913,2.6374
2019-07-15 08:23:00,20.8913,2.6374
2019-07-15 08:24:00,20.8913,2.6374
2019-07-15 08:25:00,20.8913,2.6374
2019-07-15 08:26:00,20.8913,2.6374
2019-07-15 08:27:00,20.8913,2.6374
2019-07-15 08:28:00,20.8913,2.6374
2019-07-15 08:29:00,20.8913,2.6374
2019-07-15 08:30:00,20.8913,2.6374
2019-07-15 08:31:00,20.8913,2.6374
2019-07-15 08:32:00,20.8913,2.6374
2019-07-15 08:33:00,20.8913,2.6374
2019-07-15 08:34:00,20.8913,2.6374
2019-07-15 08:35:00,20.8913,2.6374
2019-07-15 08:36:00,20.8913,2.6374
2019-07-15 08:37:00,20.8913,2.6374
2019-07-15 08:38:00,20.8913,2.6374
2019-07-15 08:39:00,20.8913,2.6374
2019-07-15 08:40:00,20.8913,2.6374
2019-07-15 08:41:00,20.8913,2.6374
2019-07-15 08:42:00,20.8913,2.6374
2019-07-15 08:43:00,20.8913,2.6374
2019-07-15 08:44:00,20.8913,2.6374
2019-07-15 08:45:00,20.8913,2.6374
2019-07-15 08:46:00,20.8913,2.6374
2019-07-15 08:47:00,20.8913,2.6374
2019-07-15 08:48:00,20.8913,2.6374
2019-07-15 08:49:00,20.8913,2.6374
2019-07-15 08:50:00,20.8913,2.6374
2019-07-15 08:51:00,20.8913,2.6374
2019-07-15 08:52:00,20.8913,2.6374
2019-07-15 08:53:00,20.8913,2.6374
2019-07-15 08:54:00,20.8913,2.6374
2019-07-15 08:55:00,20.8913,2.6374
2019-07-15 08:56:00,20.8913,2.6374
2019-07-15 08:57:00,20.8913,2.6374
2019-07-15 08:58:00,20.8913,2.6374
2019-07-15 08:59:00,20.8913,2.6374
2019-07-15 09:00:00,20.8913,2.6374
2019-07-15 09:01:00,20.8913,2.6374
2019-07-15 09:02:00,20.8913,2.6374
2019-07-15 09:03:00,20.8913,2.6374
2019-07-15 09:04:00,20.8913,2.6374
2019-07-15 09:05:00,20.8913,2.6374
2019-07-15 09:06:00,20.8913,2.6374
2019-07-15 09:07:00,20.8913,2.6374
2019-07-15 09:08:00,20.8913,2.6374
2019-07-15 09:09:00,20.8913,2.6374
2019-07-15 09:10:00,20.8913,2.6374
2019-07-15 09:11:00,20.8913,2.6374
2019-07-15 09:12:00,20.8913,2.6374
2019-07-15 09:13:00,20.8913,2.6374
2019-07-15 09:14:00,20.8913,2.6374
2019-07-15 09:15:00,20.8913,2.6374
2019-07-15 09:16:00,20.8913,2.6374
2019-07-15 09:17:00,20.8913,2.6374
2019-07-15 09:18:00,20.8913,2.6374
2019-07-15 09:19:00,20.8913,2.6374
2019-07-15 09:20:00,20.8913,2.6374
2019-07-15 09:21:00,20.8913,2.6374
2019-07-15 09:22:00,20.8913,2.6374
2019-07-15 09:23:00,20.8913,2.6374
2019-07-15 09:24:00,20.8913,2.6374
2019-07-15 09:25:00,20.8913,2.6374
2019-07-15 09:26:00,20.8913,2.6374
2019-07-15 09:27:00,20.8913,2.6374
2019-07-15 09:28:00,20.8913,2.6374
2019-07-15 09:29:00,20.8913,2.6374
2019-07-15 09:30:00,20.8913,2.6374
2019-07-15 09:31:00,20.8913,2.6374
2019-07-15 09:32:00,20.8913,2.6374
2019-07-15 09:33:00,20.8913,2.6374
2019-07-15 09:34:00,20.8913,2.6374
2019-07-15 09:35:00,20.8913,2.6374
2019-07-15 09:36:00,20.8913,2.6374
2019-07-15 09:37:00,20.8913,2.6374
2019-07-15 09:38:00,20.8913,2.6374
2019-07-15 09:39:00,20.8913,2.6374
2019-07-15 09:40:00,20.8913,2.6374
2019-07-15 09:41:00,20.8913,2.6374
2019-07-15 09:42:00,20.8913,2.6374
2019-07-15 09:43:00,20.8913,2.6374
2019-07-15 09:44:00,20.8913,2.6374
2019-07-15 09:45:00,20.8913,2.6374
2019-07-15 09:46:00,20.8913,2.6374
2019-07-15 09:47:00,20.8913,2.6374
2019-07-15 09:48:00,20.8913,2.6374
2019-07-15 09:49:00,20.8913,2.6374
2019-07-15 09:50:00,20.8913,2.6374
2019-07-15 09:51:00,20.8913,2.6374
2019-07-15 09:52:00,20.8913,2.6374
2019-07-15 09:53:00,20.8913,2.6374
2019-07-15 09:54:00,20.8913,2.6374
2019-07-15 09:55:00,20.8913,2.6374
2019-07-15 09:56:00,20.8913,2.6374
2019-07-15 09:57:00,20.8913,2.6374
2019-07-15 09:58:00,20.8913,2.6374
2019-07-15 09:59:00,20.8913,2.6374
2019-07-15 10:00:00,20.8913,2.6374
2019-07-15 10:01:00,20.8913,2.6374
2019-07-15 10:02:00,20.8913,1.78752
2019-07-15 10:03:00,20.884996666666666,1.6686899999999998
2019-07-15 10:04:00,20.829689999999996,1.4163500000000002
2019-07-15 10:05:00,20.82562333333333,1.0533100000000004
2019-07-15 10:06:00,20.824606666666664,1.3821866666666665
2019-07-15 10:07:00,20.824199999999994,1.6182233333333331
2019-07-15 10:08:00,20.827656666666666,1.5319466666666663
2019-07-15 10:09:00,20.824606666666664,1.5986999999999998
2019-07-15 10:10:00,20.825216666666662,1.6182066666666666
2019-07-15 10:11:00,20.824199999999994,1.2796033333333334
2019-07-15 10:12:00,20.824199999999994,1.3154233333333332
2019-07-15 10:13:00,20.82379333333333,1.82336
2019-07-15 10:14:00,20.822979999999998,1.956856666666667
2019-07-15 10:15:00,20.824199999999994,2.007326666666667
2019-07-15 10:16:00,20.824199999999994,2.098486666666667
2019-07-15 10:17:00,20.82867333333333,2.03175
2019-07-15 10:18:00,20.82928333333333,1.6247399999999999
2019-07-15 10:19:00,20.82684333333333,1.6231099999999998
2019-07-15 10:20:00,20.824199999999994,1.7631100000000002
2019-07-15 10:21:00,20.82582666666666,1.9601100000000002
2019-07-15 10:22:00,20.825623333333333,2.0235900000000004
2019-07-15 10:23:00,20.828063333333333,1.8591666666666669
2019-07-15 10:24:00,20.824606666666664,1.7533399999999997
2019-07-15 10:25:00,20.82359,1.56939
2019-07-15 10:26:00,20.767790000000005,1.9943000000000002
2019-07-15 10:27:00,20.75476333333334,2.6047966666666666
2019-07-15 10:28:00,20.766796666666675,1.2861266666666664
2019-07-15 10:29:00,20.721013333333335,0.38909
2019-07-15 10:30:00,20.82989333333333,4.830280000000001
2019-07-15 10:31:00,20.834163333333333,4.861206666666667
2019-07-15 10:32:00,20.834163333333333,3.5946233333333333
2019-07-15 10:33:00,20.83111333333333,3.0932066666666667
2019-07-15 10:34:00,20.834366666666664,2.7236366666666663
2019-07-15 10:35:00,20.84107666666667,2.47128
2019-07-15 10:36:00,20.8425,2.442
2019-07-15 10:37:00,20.8425,2.442
2019-07-15 10:38:00,20.8425,2.442
2019-07-15 10:39:00,20.8425,2.442
2019-07-15 10:40:00,20.8425,2.442
2019-07-15 10:41:00,20.8425,2.442
2019-07-15 10:42:00,20.8425,2.442
2019-07-15 10:43:00,20.8425,2.442
2019-07-15 10:44:00,20.8425,2.442
2019-07-15 10:45:00,20.8425,2.442
2019-07-15 10:46:00,20.8425,2.442
2019-07-15 10:47:00,20.8425,2.442
2019-07-15 10:48:00,20.8425,2.442
2019-07-15 10:49:00,20.8425,2.442
2019-07-15 10:50:00,20.8425,2.442
2019-07-15 10:51:00,20.8425,2.442
2019-07-15 10:52:00,20.8425,2.442
2019-07-15 10:53:00,20.8425,2.442
2019-07-15 10:54:00,20.8425,2.442
2019-07-15 10:55:00,20.8425,2.442
2019-07-15 10:56:00,20.8425,2.442
2019-07-15 10:57:00,20.8425,2.442
2019-07-15 10:58:00,20.8425,2.442
2019-07-15 10:59:00,20.8425,2.442
2019-07-15 11:00:00,20.8425,2.442
2019-07-15 11:01:00,20.8425,2.442
2019-07-15 11:02:00,20.8425,2.442
2019-07-15 11:03:00,20.8425,2.442
2019-07-15 11:04:00,20.8425,2.442
2019-07-15 11:05:00,20.8425,2.442
2019-07-15 11:06:00,20.8425,2.442
2019-07-15 11:07:00,20.8425,2.442
2019-07-15 11:08:00,20.8425,2.442
2019-07-15 11:09:00,20.8425,2.442
2019-07-15 11:10:00,20.8425,2.442
2019-07-15 11:11:00,20.8425,2.442
2019-07-15 11:12:00,20.8425,2.442
2019-07-15 11:13:00,20.8425,2.442
2019-07-15 11:14:00,20.8425,2.442
2019-07-15 11:15:00,20.8425,2.442
2019-07-15 11:16:00,20.8425,2.442
2019-07-15 11:17:00,20.8425,2.442
2019-07-15 11:18:00,20.8425,2.442
2019-07-15 11:19:00,20.8425,2.442
2019-07-15 11:20:00,20.8425,2.442
2019-07-15 11:21:00,20.8425,2.442
2019-07-15 11:22:00,20.8425,2.442
2019-07-15 11:23:00,20.8425,2.442
2019-07-15 11:24:00,20.8425,2.442
2019-07-15 11:25:00,20.8425,2.442
2019-07-15 11:26:00,20.8425,2.442
2019-07-15 11:27:00,20.8425,2.442
2019-07-15 11:28:00,20.8425,2.442
2019-07-15 11:29:00,20.8425,2.442
2019-07-15 11:30:00,20.8425,2.442
2019-07-15 11:31:00,20.8425,2.442
2019-07-15 11:32:00,20.8425,2.442
2019-07-15 11:33:00,20.8425,2.442
2019-07-15 11:34:00,20.8425,2.442
2019-07-15 11:35:00,20.8425,2.442
2019-07-15 11:36:00,20.8425,2.442
2019-07-15 11:37:00,20.8425,2.442
2019-07-15 11:38:00,20.8425,2.442
2019-07-15 11:39:00,20.8425,2.442
2019-07-15 11:40:00,20.8425,2.442
2019-07-15 11:41:00,20.8425,2.442
2019-07-15 11:42:00,20.8425,2.442
2019-07-15 11:43:00,20.8425,2.442
2019-07-15 11:44:00,20.8425,2.442
2019-07-15 11:45:00,20.8425,2.442
2019-07-15 11:46:00,20.8425,2.442
2019-07-15 11:47:00,20.8425,2.442
2019-07-15 11:48:00,20.8425,2.442
2019-07-15 11:49:00,20.8425,2.442
2019-07-15 11:50:00,20.8425,2.442
